FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES,NATUREZA,EDITORA
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Automatização do preparo de café através de um braço móvel,2012,Português,27ª JAI,Santa Maria,2012.0,"['BIAZUS, T. B. and', 'CAMARGO, R. F. and', 'PIUSSI, A. D. and', 'RAMOS, A. E. M. and', 'SOUZA, C. L. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Robótica nas Escolas - Motivação no Aprendizado dos Conhecimentos de Matemática e Física utilizando a Robótica Educacional como Ferramenta,2012,Português,27ª JAI,Santa Maria,2012.0,"['MELLO JUNIOR, M. M. and', 'CAMARGO, R. F. and', 'NUNES, L. V. V. and', 'MARTINS, L. T. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Análise e Desenvolvimento de um Protótipo de Robô Hexápode,2012,Português,27ª JAI,Santa Maria,2012.0,"['NUNES, L. V. V. and', 'CAMARGO, R. F. and', 'MELLO JUNIOR, M. M. and', 'MARTINS, L. T. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,A Robótica Aplicada nos Cursos de Engenharia para a Construção dos Saberes,2012,Português,27ª JAI,Santa Maria,2012.0,"['MARTINS, L. T. and', 'CAMARGO, R. F. and', 'MELLO JUNIOR, M. M. and', 'NUNES, L. V. V. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Desenvolvimento de um braço robótico para escita de caracteres,2012,Português,27ª JAI,Santa Maria,2012.0,"['ROSA, L. W. D. and', 'CAMARGO, R. F. and', 'TRENTIN, V. and', 'BITENCOURT, I. A. B. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Braço Mecânico para Movimentação de Objetos de Pequeno Porte,2012,Português,27ª JAI,Santa Maria,2012.0,"['CAYE, D. and', 'CAMARGO, R. F. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Desenvolvimento de um método baseado no controle do balanço de potência reativa para regulação de tensão em microcentrais hidrlétricas que empregam gerradores de indução,2012,Português,10 th INDUSCON 2012,Fortaleza - CE,2012.0,"['TISCHER, C. B. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'Posse, F. C. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Desenvolvimento de Alertas SMS Via Ferramentas Web aplicado em um sistema de geração distribuída,2012,Português,10 th INDUSCON 2012,Fortaleza - CE,2012.0,"['CAMARGO, R. F. and', 'DUTRA, D. V. and', 'TISCHER, C. B. and', 'Franchi, C. M. and', 'GRÜNDLING, Hilton Abilio and', 'RECH, Cassiano and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Hybrid method for control of voltage regulation applied in micro hydro power station,2012,Português,38th IECON 2012,"Montréal, Canada",2012.0,"['TISCHER, C. B. and', 'Posse, F. C. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Supervisory and control system development applied to distributed generation using Web tools,2012,Português,38th IECON 2012,"Montréal, Canada",2012.0,"['DUTRA, D. V. and', 'Posse, F. C. and', 'Tischer, Celso B. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Método para Regulação de Tensão Baseado na Potência Reativa do Sistema de Geração aplicado a Geradores de Indução Auto-excitados,2012,Português,6º SEPOC,Santa Maria,2012.0,"['Tischer, Celso B. and', 'Posse, F. C. and', 'Scherer, L. G. and', 'DUTRA, D. V. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema de alertas sms aplicado em um sistema de geração distribuída,2012,Português,6º SEPOC,Santa Maria,2012.0,"['DUTRA, D. V. and', 'Posse, F. C. and', 'Tischer, Celso B. and', 'CORREA, R. A. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,"Sistema SCADA Aplicado a Simulação, Emulação e Supervisão de Micro Centrais Hidroelétricas",2013,Português,CICTE 2013,Passo Fundo - RS,2013.0,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema de Controle e Simulação Aplicado a Micro Centrais Hidroelétricas,2013,Português,CRICTE 2013,Passo Fundo - RS,2013.0,"['LIMA, V. F. and', 'SCHNEIDER, G. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema de Controle e Simulação Aplicado a Micro Centrais Hidroelétricas Utilizando ScadaBR,2013,Português,SEPOC 2013,Santa Maria - RS,2013.0,"['LIMA, V. F. and', 'SCHNEIDER, G. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema SCADA Aplicado a Micro Centrais Hidroelétricas,2013,Português,CRICTE 2013,Santa Maria - RS,2013.0,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,MÉTODOS DE REGULAÇÃO DE TENSÃO PARA MICRO CENTRAIS HIDRELÉTRICAS QUE UTILIZAM GERADOR INDUTIVO AUTO-EXCITADO ? UMA ANÁLISE COMPARATIVA,2013,Português,SEPOC 2013,Santa Maria - RS,2013.0,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'PINHEIRO, José Renes and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema SCADA utilizando Rede Modbus Aplicado a Micro Centrais Hidroelétricas,2013,Português,28º JAI,Santa Maria - RS,2013.0,"['LIMA, V. F. and', 'SCHNEIDER, G. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema de Supervisão 'Web? Aplicado a Sistemas de Simulação de Micro Centrais Hidroelétricas,2013,Português,28ª JAI,Santa Maria - RS,2013.0,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,ROBÓTICA PARA ALUNOS COM ALTAS HABILIDADES/SUPERDOTAÇÃO,2013,Português,28ª JAI,Santa Maria - RS,2013.0,"['Pretto, R. de M. and', 'Teixeira, C. T. and', 'Costa, A. dos S. and', 'Freitas, S. N. and', 'Guerra, R. da S. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Hybrid topology for voltage regulation applied in three-phase four-wire micro hydro power station,2013,Português,IECON 2013,Vienna - Austria,2013.0,"['Scherer, L. G. and', 'TISCHER, C. B. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,SCADA System Applied To Micro Hydropower Plant,2013,Português,IECON 2013,Santa Maria - RS,2013.0,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,New hybrid topology of voltage regulation applied in three-phase four-wire system based on induction generator,2013,Português,COBEP 2013,Gramado-RS,2013.0,"['Scherer, L. G. and', 'Tischer, Celso B. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Synchronization method and frequency tracking applied on voltage converter,2013,Português,COBEP 2013,Gramado-RS,2013.0,"['Tischer, Celso B. and', 'Scherer, L. G. and', 'Posse, F. C. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Capability Analysis of a D-STATCOM Integrated to a Single-Phase to Three-Phase Converter for Rural Grids,2014,Português,23rd IEEE International Symposium on Industrial Electronics,ISTANBUL,2014.0,"['SCAPINI, R. and', 'MICHELS, Leandro and', 'RECH, Cassiano and', 'SCHUCH, Luciano and', 'CAMARGO, R. F. and', 'Marchesan, Tiago B. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Controle Adaptativo Aplicado a Regulacao de Tensao de Sistemas com Gerador de Inducao Auto-Excitado,2014,Português,REI`2014,Santa Maria - RS,2014.0,"['Schone, Matheus and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Regulador Linear Quadratico Aplicado a Um Sistema de Geracao Hidraulico Isolado,2014,Português,REI`2014,Santa Maria - RS,2014.0,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'PINHEIRO, José Renes and', 'Anselmini, F. J. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Controlador Proporcional Ressonante Aplicado a Um Sistema de Microgeracao Hidreletrica,2014,Português,REI`2014,Santa Maria - RS,2014.0,"['Tischer, Celso B. and', 'Reis, Andrei Roberto and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,CONTROLE ADAPTATIVO DISCRETO APLICADO À REGULAÇÃO DE TENSÃO DE SISTEMAS COM GERADOR DE INDUÇÃO,2014,Português,XX Congresso Brasileiro de Automática,Belo Horizonte - MG,2014.0,"['Scherer, L. G. and', 'TAMBARA, R. V. and', 'CAMARGO, R. F. and', 'GRÜNDLIN, H. A. and', 'BOTTERÓN, Fernando and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,DESENVOLVIMENTO DE UM SISTEMA SUPERVISÓRIO APLICADO A MICRO CENTRAIS DE GERAÇAO UTILIZANDO UM APLICATIVO SCADA,2014,Português,CRICTE 2014,Alegrete - RS,2014.0,"['Schone, Matheus and', 'KENNE, T. G. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,CONTROLE LQR APLICADO AO USO DE UM STATCOM EM GERADOR DE INDUÇÃO AUTO EXCITADO,2014,Português,CRCITE 2014,Alegrete - RS,2014.0,"['CAMARGO, R. F. and', 'Silva, M. M. and', 'Anselmini, F. J. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,REGULAÇÃO DE TENSÃO EM MICRO GERAÇÃO COM CARGAS NÃO LINEARES UTILIZANDO CONTROLADORES PRD EM UM DSTATCOM,2014,Português,CRICTE 2014,Alegrete - RS,2014.0,"['Reis, Andrei Roberto and', 'TISCHER, C. B. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Compensação de Harmônicos aplicado a um Sistema de Microgeração Hidrelétrica utilizando Controlador Proporcional Ressonante,2014,Português,29ª JAI,Santa Maria - RS,2014.0,"['Reis, Andrei Roberto and', 'TISCHER, C. B. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Estudo sobre a Temática de Descentralização da Geração de Energia Elétrica Através da Pesquisa de Turbi nas Hidro Cinéticas,2014,Português,29ª JAI,Santa Maria - RS,2014.0,"['MUNARETTO, K. M. R. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Utilização de Microcontroladores como Ferramentas d e Ensino-Aprendizagem para Estudantes de Escolas de Ensino Médio e Fundamental e Estímulo à Formação d e Futuros Engenheiro,2014,Português,29ª JAI,Santa Maria - RS,2014.0,"['PEDROSO, D. A. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Uso de STATCOM em Gerador de Indução Auto Excitado co m Controle LQR,2014,Português,29ª JAI,Santa Maria - RS,2014.0,"['Anselmini, F. J. and', 'Silva, M. M. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,SISTEMA SUPERVISÓRIO APLICADO A M ICRO CENTRAIS DE GERAÇÃO,2014,Português,29ª JAI,Santa Maria - RS,2014.0,"['KENNE, T. G. and', 'Schone, Matheus and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Discrete-Time Super-Twisting Sliding-Mode Control Applied to a DSTATCOM-Based Voltage Regulator for a Self Excited Induction Generator,2014,Português,IECON'2014,"Dallas, TX - USA",2014.0,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'PINHEIRO, José Renes and', 'Vieira, R. P. and', 'KENNE, T. G. and', 'BOTTERÓN, Fernando and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Discrete-time Adaptive Control Applied to Voltage Regulation of Induction Generator Based Systems,2014,Português,IECON'2014,"Dallas, TX - USA",2014.0,"['Scherer, L. G. and', 'TAMBARA, R. V. and', 'BOTTERÓN, Fernando and', 'CAMARGO, R. F. and', 'GRÜNDLIN, H. A. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,A Discrete-time Sliding Mode Current Observer Applied to a DSTATCOM-Based Voltage Regulator for a Self Excited Induction Generator,2014,Português,IECON'2014,"Dallas, TX - USA",2014.0,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'GRÜNDLING, Hilton Abilio and', 'PINHEIRO, José Renes and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Controle Adaptativo Integral por Modos Deslizantes e Segunda Ordem aplicado em um SEIG-DSTATCOM para Regulação de Tensão,2014,Português,XI INDUSCON,Juiz de Fora - MG,2014.0,"['Silva, M. M. and', 'Vieira, R. P. and', 'PINHEIRO, José Renes and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Controladores PRD aplicados a um DSTATCOM utilizado na regulação de tensão em sistema de micro geração sob influência de cargas não-lineares,2014,Português,XI INDUSCON,Juiz de Fora - MG,2014.0,"['TISCHER, C. B. and', 'SILVA, Guilherme Sebastião da and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,DI STRI BUTI ON STATCOM I NTEGRATED TO A SI NGLE-PHASE TO THREE-PHASE CONVERTER,2014,Português,IECON'2014,"Dallas, TX - USA",2014.0,"['SCAPINI, R. and', 'RECH, Cassiano and', 'Marchesan, Tiago B. and', 'SCHUCH, Luciano and', 'CAMARGO, R. F. and', 'MICHELS, Leandro and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,"CONVERSOR MONOFÁSI CO PARA TRI FÁSI CO I NTERATI VO COM COMPENSAÇÃO ,ATI VA DE TENSÃO MONOFÁSI CA",2014,Português,20o Congresso Brasileiro de Automática,Belo Horizonte - MG,2014.0,"['SCAPINI, R. and', 'RECH, Cassiano and', 'CAMARGO, R. F. and', 'Marchesan, Tiago B. and', 'SCHUCH, Luciano and', 'MICHELS, Leandro and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Voltage Regulation of Stand-Alone Micro Generation SEIG Based System Under Nonlinear and Unbalanced Load,2015,Português,24th ISIE,Búzio - RJ,2015.0,"['Scherer, L. G. and', 'TISCHER, C. B. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Hybrid Topology and PRD Controller applied in Three-Phase System based on Induction Generator,2015,Português,24th ISIE,Búzios - RJ,2015.0,"['TISCHER, C. B. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Regulação de tensão utilizando controle adaptativo integral por modos deslizantes de segunda ordem aplicado em um GIAE-DSTATCOM,2015,Português,SEPOC 2015,Santa Maria - RS,2015.0,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'Anselmini, F. J. and', 'MUNARETTO, K. M. R. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Controlador PRD aplicado a uma topologia híbrida em um sistema de regulação de tensão,2015,Português,SEPOC 2015,Santa Maria - RS,2015.0,"['PEDROSO, D. A. and', 'Reis, Andrei Roberto and', 'TISCHER, C. B. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and', 'TIBOLA, J. R. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Regulação de tensão de um sistema de micro geração isolado baseado em GIAE sob cargas não-lineares e desbalanceadas,2015,Português,SEPOC 2015,Santa Maria - RS,2015.0,"['Scherer, L. G. and', 'TISCHER, C. B. and', 'Schone, Matheus and', 'LIMA, V. F. and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Sistema de almacenamiento híbrido con alta densidad de energía y alta capacidad de potencia para generación distribuida,2015,Português,SEPOC 2015,Santa Maria - RS,2015.0,"['AGUIRRE, G. Y. and', 'BOTTERÓN, Fernando and', 'PINHEIRO, José Renes and', 'CAMARGO, R. F. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Voltage and frequency regulation of induction generator based system appliyng proporcional-resonant controller,2015,Português,13th Brazilian Power Electronics Conference and 1º SPEC,Fortaleza - CE,2015.0,"['TISCHER, C. B. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Monitoramento Remoto de Dados Aplicado à um Sistema de Microgeração de Energia Hidroelétrica,2016,Português,INDUSCON 2016,Curitiba- PR,2016.0,"['MEDEIROS, M. N. and', 'LIMA, V. F. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,DESENVOLVIMENTO DE UM SISTEMA DE INSTRUMENTAÇÃO E SUPERVISÃO APLICADO A UMA BANCADA DE MICROGERAÇÃO HIDROELÉTRICA,2016,Português,JAI 2016,Santa Maria,2016.0,"['MAZIEIRO, L. and', 'CAMARGO, R. F. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,DESENVOLVIMENTO DE UM SISTEMA HÍBRIDO DE GERAÇÃO DE ENERGIA BASEADO EM FONTES FOTOVOLTAICAS E HIDRELÉTRICAS,2016,Português,JAI 2016,Santa Maria,2016.0,"['PEDROSO, D. A. and', 'CAMARGO, R. F. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,UTILIZAÇÃO DE MICROCONTROLADORES COMO FERRAMENTA DE ENSINO-APRENDIZAGEM PARA ESTUDANTES DE ESCOLAS DE ENSINO MÉDIO DA REGIÃO DA FRONTEIRA OESTE,2016,Português,JAI 2016,Santa Maria,2016.0,"['PEDROSO, D. A. and', 'CAMARGO, R. F. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Modelagem de um Sistema Elétrico de Geração baseado em Geradores de Indução Autoexcitados,2017,Português,JAI 2017,Santa Maria,2017.0,"['PIVETTA, R. E. and', 'SOUZA, C. A. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Desenvolvimento de Um Sistema de Supervisão Aplicado à Bancada de Microgeração Hidroelétrica,2017,Português,JAI 2017,Santa Maria,2017.0,"['SCHOPF, A. M. and', 'MEDEIROS, M. N. and', 'CAMARGO, R. F. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Utilização de Microcontroladores como Ferramentas de Ensino-Aprendizagem para Estudantes de Escolas de Ensino Médio das Regiões Centro e Fronteira Oeste do RS,2017,Português,JAI 2017,Santa Maria,2017.0,"['SILVEIRA, M. A. H. and', 'PEDROSO, D. A. and', 'CAMERINI, M. and', 'KLEIN, D. and', 'PEIXOTO, J. S. and', 'CAMARGO, R. F. and']",RESUMO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,A Zero Axis Robust Model Reference Adaptive Controller Applied to Voltage Regulation in Standalone Self-Excited Induction Generator under Unbalanced Loads,2017,Português,COBEP 2017,Juiz de Fora - MG,2017.0,"['GENTILE, F. R. and', 'KURTZ, V. H. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,H infinite Robust Control with Application for Active Power Filters,2017,Português,COBEP 2017,Juiz de Fora - MG,2017.0,"['KOCH, G. G. and', 'OSORIO, C. D. and', 'PEREIRA, Alexandre Trevisan and', 'PINHEIRO, Humberto and', 'CAMARGO, R. F. and', 'OLIVEIRA, R. C. L. F. and', 'MONTAGNER, V. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,,Comparison of Zero Axis Controllers for Phase Voltage Unbalance Control on Standalone Self-Excited Induction Generator,2017,Português,SEPOC 2017,Santa Maria,2017.0,"['GENTILE, F. R. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and', 'KURTZ, V. H. and']",COMPLETO,
